name,ward_name,local_government_name,state_name,location.latitude,location.longitude
"POST OFFICE, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.626518,4.7408836
"DEM.PRY. SCHOOL, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.4631404,4.8968259
"TOWH HAL, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.680637300000001,4.8176998
OGUNSEEMI'S HOUSE,IJEBU-JESA,ORIADE,OSUN,7.6837155,4.817351299999999
"COURT HALL, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.680637300000001,4.8176998
"ERUNKUNIPE HALL, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.680637300000001,4.8176998
"C.A.C. PRY. SCHOOL, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.6737719,4.821291899999999
"OPP. CATH. CHURCH, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.6886639,4.812379
"AJIGITERI HALL, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.680637300000001,4.8176998
OPP. P.A. OLUYEMI'S HOUSE,IJEBU-JESA,ORIADE,OSUN,7.6795909,4.8081339
"COURT HALL, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.680637300000001,4.8176998
"ERUNKUNIPE HALL, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.680637300000001,4.8176998
"OPEN SPACE NUT BUILDING, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.6795909,4.8081339
"OPEN SPACE ISO ISU MARKET, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.6795909,4.8081339
"OPEN SPACE BESIDE TRANSFORMER, ODO-ESE",IJEBU-JESA,ORIADE,OSUN,7.6837155,4.817351299999999
URBAN GRAM. SCHL. IJEBU-JESA,IJEBU-JESA,ORIADE,OSUN,7.678502,4.8106871
OPEN SPACE OPP TRANSFORMER ALONG ILESHA ROAD,IJEBU-JESA,ORIADE,OSUN,7.6795909,4.8081339
"OPEN SPACE HEALTH CENTRE, IJEBU-JESA",IJEBU-JESA,ORIADE,OSUN,7.691482099999999,4.80562
"TOWN HALL 'A', IKEJI-ARAKEJI",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.416537600000001,4.9650992
"ST. PETER PRY. SCHOOL, IKEJI-ARAKEJI",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.8326061,4.1316422
FRONT OF ALUKO HOUSE,IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.416537600000001,4.9650992
FRONT OF EDE OYINBO,IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.40282,5.0042426
"SURAJUDEEN PRY. SCHOOL, OWENA",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.40282,5.0042426
"THE APOSTOLIC SCHOOL, OWENA",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.4048889,4.9934797
"FRONT OF YAKUBU HOUSE, ONIGA",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.416537600000001,4.9650992
ORITA RESERVE,IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.416537600000001,4.9650992
POWERLINE,IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.416537600000001,4.9650992
"IMOSI STREET, JUNCTION, IKEJI-ARAKEJI",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.416537600000001,4.9650992
"TOWN HALL 'B', IKEJI ARAKEJI",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.416537600000001,4.9650992
"OPEN SPACE BESIDE FIRST FOUNDATION SEC.SCHOOL, OWENA.",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,,
"OPEN SPACE OPP. MOSEBOLATAN RESTAURANT, OWENA",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.417990199999999,4.964644499999999
ST PETER PRY SCH 'A' OKE IKEJI ARAKEJI,IKEJI ARAKEJI/OWENA,ORIADE,OSUN,,
"NUD PRY SCH, IMOSI IKEJI-ARAKEJI",IKEJI ARAKEJI/OWENA,ORIADE,OSUN,7.422680199999999,4.948239699999999
IKEJI-ILE HIGH SCHOOL,IRA,ORIADE,OSUN,7.484775,4.9224877
"ILOKUN SQUARE, IRA",IRA,ORIADE,OSUN,7.7897821,4.7874427
ORISUNMIBARE COMMUNITY,IRA,ORIADE,OSUN,7.401113899999999,4.8896921
BOLORUNDURO AJE COMMUNITY,IRA,ORIADE,OSUN,7.40282,5.0042426
FRONT OF TOWN PLANNING OFFICE,IPETU-IJESA  II,ORIADE,OSUN,7.5249811,4.5265753
"COOP. STORE, IPETU-IJESA",IPETU-IJESA  II,ORIADE,OSUN,7.470710800000001,4.894003400000001
"TOWN HALL, IPETU-IJESA I",IPETU-IJESA  II,ORIADE,OSUN,7.680637300000001,4.8176998
"TMCA HALL, IPETU-IJESA II",IPETU-IJESA  II,ORIADE,OSUN,7.4694788,4.8754536
"ELEFOSAN GRAMMAR SCHOOL, IPETU-IJESA",IPETU-IJESA  II,ORIADE,OSUN,7.470632699999999,4.8865433
"ST. ANDREW'S PRY. SCHOOL, IPETU-IJESA",IPETU-IJESA  II,ORIADE,OSUN,7.4631404,4.8968259
ITAMERIN FRONT OF OYESA,IPETU-IJESA  II,ORIADE,OSUN,7.4694788,4.8754536
"THE APOSTOLIC PRY. SCHOOL, IPEJU-IJESA",IPETU-IJESA  II,ORIADE,OSUN,7.4675885,4.876579599999999
"COOPERATIVE STORE, IPETU-IJESA",IPETU-IJESA  II,ORIADE,OSUN,7.4694788,4.8754536
IWATA MARKET SQUARE,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,,
BALOGUN OLUKOTUN QUARTERS IWATA,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.900004,4.3149923
AFAAKE TOWN HALL,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.904518799999999,4.3051542
AYEGUNLE KUGBOLA,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.896487800000001,4.3165851
IBOGUNDE,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.914136799999999,4.316616100000001
INISA II,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.804012199999999,4.2810969
SONGBE MARKET SQUARE,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.904518799999999,4.3051542
ABA MERIN,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.8984748,4.3157006
ADO-ORI-OKE,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.8255368,4.2647442
MOLOSANOWO VILLAGE,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,,
OLORIN,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.764125099999999,4.321359
OSUNTEDO,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.6944536,4.3298644
IDI-IGBA,INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.768359500000001,4.3138547
"COMMUNITY PRIMARY SCHOOL, SONGBE",INISA II/AFAAKE/AYEGUNLE,EJIGBO,OSUN,7.7659496,4.312921999999999
AATO POSTAL AGENCY,INISA I/AATO/IGBON,EJIGBO,OSUN,7.914136799999999,4.316616100000001
AJOGBELEDE/APONLA,INISA I/AATO/IGBON,EJIGBO,OSUN,7.914136799999999,4.316616100000001
IJIMOBA,INISA I/AATO/IGBON,EJIGBO,OSUN,7.842664999999999,4.3147802
"D.C. SCHOOL, IGBON I",INISA I/AATO/IGBON,EJIGBO,OSUN,7.877366899999999,4.345059099999999
"D.C. SCHOOL, IGBON II",INISA I/AATO/IGBON,EJIGBO,OSUN,7.877366899999999,4.345059099999999
"BAPT. DAY SCHOOL, IKA",INISA I/AATO/IGBON,EJIGBO,OSUN,7.877904600000001,4.315953299999999
IKA MARKET SQUARE,INISA I/AATO/IGBON,EJIGBO,OSUN,7.898050899999999,4.3296575
INISA I BAPT. DAY SCHOOL,INISA I/AATO/IGBON,EJIGBO,OSUN,7.877904600000001,4.315953299999999
"OPEN SPACE COMMUNITY HEALTH CENTER, IKA",INISA I/AATO/IGBON,EJIGBO,OSUN,7.826783199999999,4.342384399999999
"AJODA COMPREHENSIVE HIGH SCHOOL, INISA",INISA I/AATO/IGBON,EJIGBO,OSUN,7.845381299999999,4.3310929
IFE-ODAN TOWN HALL,IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN,7.830692999999999,4.129606799999999
IFE-ODAN POSTAL AGENCY  I,IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN,7.830692999999999,4.129606799999999
IFE-ODAN POSTAL AGENCY  II,IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN,7.829650000000001,4.097664
"OKE AFIN/IWO ATE, IFE-ODAN",IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN,7.8250754,4.1053307
"OWU-ILE, NEAR PALACE",IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN,7.829650000000001,4.097664
"HLA ELEMENTARY SCHOOL, OWU ILE ROAD, IFE - ODAN",IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN,7.829650000000001,4.097664
"OPEN SPACE OPPOSITE ST. PETER'S ANGLICAN CHURCH AND MOSQUE, IFE - ODAN.",IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN,43.54337779999999,-79.6592299
"OPEN SPACE, OPPOSITE C & S CHURCH, IWO ATE ROAD, IFE - ODAN",IFEODAN 'A'/OWU-ILE,EJIGBO,OSUN,43.4073556,-80.3914382
EJIGBO TOWN HALL,ELEJIGBO 'A',EJIGBO,OSUN,7.914136799999999,4.316616100000001
ABIEKU AREA,ELEJIGBO 'A',EJIGBO,OSUN,7.8964509,4.297454699999999
R.C.M. PRY. SCHOOL,ELEJIGBO 'A',EJIGBO,OSUN,7.831015000000001,4.132922
BEGI-OPP. NEPA,ELEJIGBO 'A',EJIGBO,OSUN,7.9023913,4.3078195
BADA SAKASAKA,ELEJIGBO 'A',EJIGBO,OSUN,7.905541899999999,4.3098822
EVANG/OMO-OYE,ELEJIGBO 'A',EJIGBO,OSUN,7.9016186,4.3231241
"ELERUMOKE OPEN SPACE,  OPP. SAMSUDEEN ARABIC SCHOOL, EJIGBO",ELEJIGBO 'A',EJIGBO,OSUN,7.877904600000001,4.315953299999999
"ANSARUL - ISLAM PRY SCHL. OLA ROAD, EJIGBO",ELEJIGBO 'A',EJIGBO,OSUN,7.896487800000001,4.3165851
"OPEN SPACE OPP. ALASEPO FOOD CANTEEN, OLA ROAD, EJIGBO",ELEJIGBO 'A',EJIGBO,OSUN,7.6469331,4.741750199999999
"OPEN SPACE BAA - ISALE AREA, SAKASAKA, EJIGBO",ELEJIGBO 'A',EJIGBO,OSUN,7.914136799999999,4.316616100000001
LOGUN OKE-OLA,IFEODAN 'B'/MASIFA,EJIGBO,OSUN,,
TEMIDIRE BALOGUN,IFEODAN 'B'/MASIFA,EJIGBO,OSUN,,
MASIFA POSTAL AGENCY,IFEODAN 'B'/MASIFA,EJIGBO,OSUN,7.894776500000001,4.2589885
OGURO/IFE ODAN /MASIFA  JUNCTION,IFEODAN 'B'/MASIFA,EJIGBO,OSUN,,
"CO-OP. OFFICE, MASIFA",IFEODAN 'B'/MASIFA,EJIGBO,OSUN,,
OGURO MARKET SQUARE,IFEODAN 'B'/MASIFA,EJIGBO,OSUN,7.894776500000001,4.2589885
OGURO-ISANKO POSTAL AGENCY,IFEODAN 'B'/MASIFA,EJIGBO,OSUN,7.894044999999999,4.2581865
"PRIMARY HEALTH CENTER, LOGUN",IFEODAN 'B'/MASIFA,EJIGBO,OSUN,7.894044999999999,4.2581865
"TEMIDIRE JUNCTION, IWO ROAD",IFEODAN 'B'/MASIFA,EJIGBO,OSUN,,
"BAPTIST DAY SCHOOL, MASIFA",IFEODAN 'B'/MASIFA,EJIGBO,OSUN,7.897275700000001,4.2648508
"BAPTIST DAY SCHOOL, OGURO",IFEODAN 'B'/MASIFA,EJIGBO,OSUN,7.897275700000001,4.2648508
"ALAKE OPEN SPACE, IFE - ODAN ROAD",IFEODAN 'B'/MASIFA,EJIGBO,OSUN,,
"BEULAH BAPT. SCHOOL, EJIGBO",ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.9075594,4.316765
OGBOMOSO MOTOR PARK,ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.9162259,4.3157467
ODE-BARA MARKET STALL,ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.9003561,4.3043624
"MATERNITY CENTRE, POPO",ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.9010286,4.306334
NEPA,ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.894114999999999,4.310042699999999
EJIGBO SECRETARIAT COMPLEX,ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,,
OPE OLORI MEJI,ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,,
"OLOSOSIN JUNCTION, BEHIND BEULAH PRIMARY SCHOOL, EJIGBO",ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.9075594,4.316765
"OPEN SPACE IKOLABA JUNCTION, ODE BARA, EJIGBO",ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.894114999999999,4.310042699999999
OPEN SPACE POST OFFICE EJIGBO,ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.779716499999999,4.5489538
"OPEN SPACE VETERINARY CLINIC OKO ROAD, EJIGBO",ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,43.3821157,-80.7134304
"OKE - BOLA COMMUNITY OPEN SPACE, SHANGISHA,  EJIGBO",ELEJIGBO 'C'/MAPO,EJIGBO,OSUN,7.904518799999999,4.3051542
OKE BALOGUN BAPT. DAY SCHOOL,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.902311999999999,4.318679299999999
OLOWOLA/OLOGBIN,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.9016186,4.3231241
MAGISTRATE COURT,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.9009842,4.3233394
IDI-ORO JUNCTION,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.8984748,4.3157006
IDI-SEKE AREA,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,,
OKE ODO ILUPEJU I,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.9016186,4.3231241
OKE ODO ILUPEJU  II,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.9016186,4.3231241
APANPA AJILA OSUNFIADE,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.8984748,4.3157006
AROGBO OPEN SPACE CLOSE TO GOVERNMENT WELL,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.914136799999999,4.316616100000001
"OLOTA OPEN SPACE, OLOWOLA OLUGBIN",ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,,
"OPEN SPACE EYENKOLE JUNCTION , IKA ROAD, EJIGBO",ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.894114999999999,4.310042699999999
APAKE OPEN SPACE,ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.904518799999999,4.3051542
"IROYIN AYO OPEN SPACE, OKE IBUKUN AREA",ELEJIGBO 'D'/EJEMU,EJIGBO,OSUN,7.914136799999999,4.316616100000001
ILAWO TOWN HALL,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,,
OOSA/JAGUN/ARO,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.926982799999998,4.2771078
ILAWO BAPTIST DAY SCHOOL,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.902311999999999,4.318679299999999
MOGBELERIN VILLAGE,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.842664999999999,4.3147802
ADEGEEBO/ELEWURE VILLAGE,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.914136799999999,4.316616100000001
"ISUNDUNRIN BAPT. DAY SCHOOL,",ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.877904600000001,4.315953299999999
ISUNDUNRIN COMM. BANK,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,,
ISUNDURIN ORI-OKE QUARTERS,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.861704,4.2435893
ISOKO BAPT. DAY SCHOOL,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.9159433,4.2770646
ISOKO MARKET STALL,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.919340499999999,4.2718789
ISOKO ABORUBOYE,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.917068800000001,4.2730802
"OPEN SPACE METERNITY HEALTH CENTER, ISUNDURIN",ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,7.9037595,4.3045133
OPEN SPACE BEHIND ISUDUNRIN COMMUNITY BANK,ILAWO/ISOKO/ISUNDUNRIN,EJIGBO,OSUN,6.5538474,3.2988542
OLA POSTAL AGENCY,OLA/AYE/AGURODO,EJIGBO,OSUN,7.9484048,4.264103
"STATE HEALTH CENTRE, OLA",OLA/AYE/AGURODO,EJIGBO,OSUN,7.9154157,4.3065467
OLA /IWARE JUNCTION,OLA/AYE/AGURODO,EJIGBO,OSUN,7.9484048,4.264103
"MERIN-MEFON, OLA",OLA/AYE/AGURODO,EJIGBO,OSUN,7.896487800000001,4.3165851
"AYE, MARKET JUNCTION",OLA/AYE/AGURODO,EJIGBO,OSUN,7.9484048,4.264103
AGURODO MARKET SQUARE,OLA/AYE/AGURODO,EJIGBO,OSUN,7.9477116,4.2788141
"PROPOSED HEALTH CENTRE, AGURODO",OLA/AYE/AGURODO,EJIGBO,OSUN,7.9023913,4.3078195
TOWN HALL OLA,OLA/AYE/AGURODO,EJIGBO,OSUN,7.9484048,4.264103
"ELESIN OPEN SPACE OLA, BESIDE CSDP WATER PROJECT",OLA/AYE/AGURODO,EJIGBO,OSUN,,
"OPEN SPACE OPPOSITE TRANSFORMER ALONG IWARE ROAD, OLA",OLA/AYE/AGURODO,EJIGBO,OSUN,,
"OPEN SPACE OLOKO JUNCTION, OLA",OLA/AYE/AGURODO,EJIGBO,OSUN,,
EJIGBO SHOP COMPLEX,ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.9017925,4.3138048
"C.A.C.PRY. SCHOOL, 1",ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.904733999999999,4.3084048
ASALU/AKINDE,ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.9023913,4.3078195
AYEGBOGBO DISPENSARY,ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.9023913,4.3078195
DAKOLEBU JUNCTION,ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.9023913,4.3078195
AKURU JUNCTION,ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.9023913,4.3078195
"C.A.C PRY SCHOOL II, SAKA SAKA AREA AYEGBOGBO, EJIGBO",ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.904733999999999,4.3084048
D.C SCHOOL AYEGBOGBO,ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.8941984,4.308051499999999
OPEN SPACE OKE IBUKUN OLUWA COMMUNITY JUNCTION,ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,,
"OLAWUWO STREET, OPPOSITE SKOLA'S HOUSE",ELEJIGBO/AYEGBOGBO,EJIGBO,OSUN,7.9023913,4.3078195
E.B.H.S. EJIGBO,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.8964696,4.319745699999999
"A.U.D.PRY. SCHOOL, I",ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.895406599999999,4.3138352
"A.U.D.PRY. SCHOOL, II",ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,,
OBA ABIDJAN/ALARAN,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.8993414,4.3084592
OJUDE OSOLO,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.8984748,4.3157006
AROMADU,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.8868845,4.3279923
EJIGBO SHOPPING COMPLEX,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.9017925,4.3138048
IFE-ODAN MOTOR PARK,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.8326061,4.1316422
FIRE STATION,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.828397799999999,4.4915223
"D.C.SCHOOL, IWO ROAD",ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.885370300000001,4.298328
IDI-APE EJIGBO,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.8984748,4.3157006
OBELAWO QUARTERS,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.883775,4.3214819
ALUKOSO JUNCTION,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.900004,4.3149923
MOYOFADE COM. BANK,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.894514200000001,4.3181104
ORITA ENLA ADEKANBI,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.914136799999999,4.316616100000001
"OPEN SPACE OPPOSITE RESEVIOUR AREA, IREAKARI, EJIGBO",ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.904518799999999,4.3051542
"OPEN SPACE SAWMILL OPEN SPACE, INISHA ROAD",ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.895406599999999,4.3138352
"OPEN SPACE, OPPOSITE GENERAL HOSPITAL, EJIGBO",ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.8964696,4.319745699999999
OPEN SPACE SHASHA EKU OSOLO JUNCTION,ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.8906738,4.301917599999999
"BAPTIST PRIMARY SCHOOL, EJIGBO",ELEJIGBO 'B'/OSOLO,EJIGBO,OSUN,7.9075594,4.316765
"IREWOLE MATERNITY, EBUNLA VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.397545000000001,4.295186
"MOLARERE VILLAGE, OPEN SPACE, MOLARERE VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"A.D.C SCHOOL, DAGBOLU VILLAGE I",IKIRE 'K',IREWOLE,OSUN,7.3737178,4.1826547
"A.D.C SCHOOL, OLUSEKE VILLAGE II",IKIRE 'K',IREWOLE,OSUN,7.3737178,4.1826547
"A.D.C SCHOOL, OLUSEKE VILLAGE III",IKIRE 'K',IREWOLE,OSUN,7.3737178,4.1826547
"OLOBE VILLAGE OPEN SPACE, OLOBE VILLAGE",IKIRE 'K',IREWOLE,OSUN,,
"AKINROPO VILLAGE, OPEN SPACE, AKINROPO VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"ST. JAMES PRY. SCHOOL, AKAN AGBONGBON VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.3887996,4.2156877
"A.D.C PRY. SCHOOL, JAGUN VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.3578988,4.1845703
"AAJO VILLAGE OPEN SPACE, AAJO VILLAGE",IKIRE 'K',IREWOLE,OSUN,25.748386,82.26917949999999
"ODOKOTO VILLAGE, OPEN SPACE,ODOKOTO VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"AYETORO VILLAGE, OPEN SPACE, AYETORO VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"ODEYINKA BAPTIST DAY SCHOOL, ODEYINKA VILLAGE I",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"ODEYINKA BAPTIST DAY SCHOOL, ODEYINKA VILLAGE II",IKIRE 'K',IREWOLE,OSUN,7.3233076,4.3636873
"BAMIDELE VILLAGE OPEN SPACE, BAMIDELE VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.398924199999999,4.1810558
"ARINKINKIN VILLAGE, ARINKINKIN",IKIRE 'K',IREWOLE,OSUN,7.2166,4.2
"MOLAUSA VILLAGE, MOLAUSA",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"BAPTIST DAY SCHOOL, ONIKAN VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"ITAMERIN VILLAGE, ITAMERIN",IKIRE 'K',IREWOLE,OSUN,7.3722665,4.1834199
"EFUNLE ALAGUNTAN PRY. SCHOOL, EFUNLE ALAGUNTAN",IKIRE 'K',IREWOLE,OSUN,7.367829,4.201334399999999
"BAPTIST PRY. SCHOL, OLOKOKO VILLAGE",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"AYEDAADE OBA VILLAGE, AYEDAADE OBA",IKIRE 'K',IREWOLE,OSUN,7.359673,4.1863483
"A.U.D. ODESILO VILLAGE, ODESILO",IKIRE 'K',IREWOLE,OSUN,7.3700147,4.187198899999999
"ST. JOHN'S PRY. SCHOOL, AYEDADE, IKIRE I",IKIRE 'A',IREWOLE,OSUN,7.3645335,4.1757268
"ST. JOHN'S PRY. SCHOOL, AYEDADE IKIRE II",IKIRE 'A',IREWOLE,OSUN,51.4147516,-0.0558301
"ORI ERU OPEN SPACE, ORI ERU IKIRE I",IKIRE 'A',IREWOLE,OSUN,7.3644353,4.1836104
"ORI ERU, OPEN SPACE, ORI ERU IKIRE II",IKIRE 'A',IREWOLE,OSUN,7.3644353,4.1836104
"MORINGBERE HALL, OPEN SPACE",IKIRE 'A',IREWOLE,OSUN,7.367541599999999,4.1846968
ATOBA OJA OPEN SPACE,IKIRE 'A',IREWOLE,OSUN,7.544035000000001,4.206005999999999
"EJEMU OPEN SPACE, ORI ERU, IKIRE I",IKIRE 'A',IREWOLE,OSUN,7.3644353,4.1836104
"EJEMU OPEN SPACE, ORI-ERU, IKIRE II",IKIRE 'A',IREWOLE,OSUN,7.3644353,4.1836104
"OKE AWO JUNCTION, IKIRE",IKIRE 'A',IREWOLE,OSUN,7.737335099999999,4.3901239
"MOOSA OPEN SPACE, IKIRE",IKIRE 'A',IREWOLE,OSUN,7.3736466,4.1949223
"JIFAROLO OPEN SPACE, IKIRE",IKIRE 'A',IREWOLE,OSUN,,
"NEW GARAGE OPEN SPACE, SUNMOYE AREA",IKIRE 'I',IREWOLE,OSUN,7.3700193,4.187200799999999
"OLORISA OKO SQUARE, OLORISA OKO AREA",IKIRE 'I',IREWOLE,OSUN,7.375617099999999,4.177143
"A.U.D. SCHOOL, ATILE AREA",IKIRE 'I',IREWOLE,OSUN,7.3700147,4.187198899999999
"NAIRA AND KOBO OPEN SPACE, NAIRA & KOBO AREA",IKIRE 'I',IREWOLE,OSUN,6.593099199999999,3.2897494
"ONIKINNIHUN OPEN SPACE, ONIKINIHUN AREA",IKIRE 'I',IREWOLE,OSUN,7.3700148,4.187198899999999
"OBADA COURT, OBADA COURT",IKIRE 'I',IREWOLE,OSUN,7.361253799999999,4.1857148
"TEMIDIRE OPEN SPACE, TEMIDIRE AREA",IKIRE 'I',IREWOLE,OSUN,7.3700148,4.187198899999999
"OLOGBIN, ITAMERIN AREA",IKIRE 'I',IREWOLE,OSUN,7.3748497,4.1758332
"S.S. PETER AND PAUL, SUNMOYE PRY. SCHOOL AREA",IKIRE 'I',IREWOLE,OSUN,7.375304300000001,4.1802281
"OPEN SPACE, IN FRONT OF UNIOSUN CAMPUS, IKIRE",IKIRE 'I',IREWOLE,OSUN,7.3969438,4.1821867
"OPEN SPACE, GANTRY SAWMILL, IKIRE",IKIRE 'I',IREWOLE,OSUN,7.381605,4.1807337
